,name,link,title
289,cnn,http://cnn.com/2018/09/28/entertainment/snl-preview/index.html,'SNL' won't have to strain for material in season premiere
290,cnn,http://cnn.com/2018/09/28/entertainment/night-school-the-oath-tiffany-haddish-review/index.html,"Tiffany Haddish fans: Skip 'Night School,' but take 'The Oath'"
291,cnn,http://cnn.com/2018/09/28/entertainment/lebron-james-student-athlete/index.html,LeBron James HBO documentary 'Student Athlete' indicts NCAA
292,cnn,http://cnn.com/2018/09/28/entertainment/sophie-turner-game-thrones-finale/index.html,Sophie Turner: 'Game of Thrones' viewers will be divided over show's ending
293,cnn,http://cnn.com/2018/09/28/entertainment/god-friended-me-review/index.html,'God Friended Me' makes request for continued viewing
294,cnn,http://cnn.com/2018/09/28/entertainment/netflix-hulu-amazon-october/index.html,See what's streaming in October
295,cnn,http://cnn.com/2018/09/27/entertainment/smallfoot-review/index.html,'Smallfoot' takes animated steps in the right direction
296,cnn,http://cnn.com/2018/09/28/entertainment/lil-wayne-new-album/index.html,Lil Wayne released 'Tha Carter V'
297,cnn,http://cnn.com/2018/09/28/entertainment/jwoww-husband-divorce/index.html,"JWoww, Roger divorce: 'Jersey Shore' star's husband vows to win her back"
298,cnn,http://cnn.com/2018/09/27/entertainment/tom-hanks-mister-rogers/index.html,The first picture of Tom Hanks as Mister Rogers is what you need today
299,cnn,http://cnn.com/2018/09/28/entertainment/rose-mcgowan-asia-argento/index.html,Rose McGowan apologizes to Asia Argento
300,cnn,http://cnn.com/2018/09/27/entertainment/lil-xan-cheetos/index.html,Lil Xan can't stay away from Flamin' Hot Cheetos
301,cnn,http://cnn.com/2018/09/26/entertainment/animal-house-era/index.html,"Taking another look at pop culture's 'Animal House' era, as Kavanaugh hearings unfold"
302,cnn,http://cnn.com/2018/09/27/entertainment/prince-university-of-minnesota-honor-trnd/index.html,Prince is posthumously awarded an honorary degree by the University of Minnesota
303,cnn,http://cnn.com/2018/09/28/entertainment/tiffany-haddish-in-the-oath/index.html,Tiffany Haddish showcases comedy range in 'The Oath'
304,cnn,http://cnn.com/2018/09/26/entertainment/this-is-us-season-3-premiere/index.html,'This Is Us' premiere revealed a new mystery and what comes next
305,cnn,http://cnn.com/2018/09/25/entertainment/bill-cosby-analysis/index.html,Bill Cosby's last lesson: Separating the public person from the private one
306,cnn,http://cnn.com/2018/09/26/entertainment/shia-labeouf-divorce/index.html,Shia LaBeouf and wife Mia Goth divorcing
307,cnn,http://cnn.com/2018/09/26/entertainment/dancing-stars-juniors-cast/index.html,Meet the cast of 'Dancing With the Stars: Juniors'
308,cnn,http://cnn.com/2018/09/25/entertainment/pete-davidson-ariana-death-threats/index.html,Pete Davidson: I got death threats over Ariana Grande
309,cnn,http://cnn.com/2018/09/24/entertainment/carrie-underwood-chart-history/index.html,Carrie Underwood makes chart history
310,cnn,http://cnn.com/2018/09/24/entertainment/north-west-fashion-show/index.html,North West makes her runway debut
311,cnn,http://cnn.com/2018/09/23/entertainment/colette-and-lgbtq-movies/index.html,"'Colette,' 'Lizzie' filter LGBT history through 19th century prism"
312,cnn,http://cnn.com/2018/09/20/entertainment/life-itself-review/index.html,'This is Us' creator stumbles into melodrama 'Life Itself'
313,cnn,http://cnn.com/2018/09/27/entertainment/the-old-man-and-the-gun-review/index.html,Robert Redford provides ammo for 'The Old Man and the Gun'
314,cnn,http://cnn.com/2018/09/20/movies/fahrenheit-119-review/index.html,"Michael Moore turns up the heat in passionate, disjointed 'Fahrenheit 11/9'"
315,cnn,https://money.cnn.com/2018/08/30/media/nbc-ronan-farrow-rich-mchugh-harvey-weinstein/index.html,Former NBC producer who worked on Ronan Farrow's Harvey Weinstein reporting breaks silence
316,cnn,https://money.cnn.com/2018/08/14/media/trump-media-hall-of-mirrors/index.html,Stelter: Trump and his media boosters live in a hall of mirrors
317,cnn,https://money.cnn.com/2018/08/02/media/moviepass-defends-business/index.html,MoviePass: 'Talk of our demise is greatly exaggerated'
318,cnn,https://money.cnn.com/2018/07/19/media/ruper-murdoch-fox-disney-sinclair/index.html,Rupert Murdoch's summer of good fortune
319,cnn,https://www.cnn.com/2018/07/25/cnn-underscored/best-summer-beach-reads-shop/index.html?iid=CNNEntPartnerZoneUnderscored,The best new beach reads to enjoy this summer
320,cnn,https://www.cnn.com/2018/01/30/cnn-underscored/best-celebrity-beauty-products-shop/index.html?iid=CNNEntPartnerZoneUnderscored,The best celebrity beauty products to shop right now
321,cnn,https://www.cnn.com/2018/07/30/cnn-underscored/affordable-outdoor-projectors-shop/index.html?iid=CNNEntPartnerZoneUnderscored,The best affordable outdoor projectors to shop right now
322,cnn,http://money.cnn.com/2018/09/29/technology/facebook-hack-what-to-do-if-youre-affected/index.html,Facebook hack: What to do if you're affected
323,cnn,http://money.cnn.com/2018/09/28/news/companies/lendingclub-sec-settlement/index.html,SEC charges LendingClub unit with mishandling investors' money
324,cnn,http://money.cnn.com/2018/09/28/investing/tarp-ten-years-later-investing-stocks/index.html,"10 years after the crisis, some investors are still scared of stocks"
325,cnn,http://money.cnn.com/2018/09/28/news/companies/sears-penny-stock/index.html,Sears is now a penny stock
326,cnn,http://money.cnn.com/2018/09/28/media/cbs-moonves-new-york-district-attorney/index.html,New York DA probing allegations of sexual misconduct at CBS
327,cnn,http://money.cnn.com/2018/09/28/news/companies/jcpenney-stock-ceo-cfo-department-stores/index.html,JCPenney is now without a CEO or a CFO
328,cnn,http://money.cnn.com/2018/09/28/investing/stocks-markets-third-quarter/index.html,The S&P 500 just had its best quarter since 2013
329,nbcnews,https://www.nbcsports.com/video/2018-ryder-cup-tiger-woods-pissed-about-losing?cid=eref:nbcnews:video,2018 Ryder Cup: Tiger Woods pissed about losing
330,nbcnews,https://www.nbcnews.com/news/sports,"Live Streams, Video, News, Schedules, Scores and more"
331,nbcnews,https://soccer.nbcsports.com/2018/09/28/cristiano-ronaldo-threatens-to-sue-for-report-of-rape-allegations/?cid=eref:nbcnews:text,Cristiano Ronaldo threatens to sue for report of rape allegations
332,nbcnews,https://profootballtalk.nbcsports.com/2018/09/29/before-new-ad-campaign-nike-almost-dropped-kaepernick/?cid=eref:nbcnews:text,"Before new ad campaign, Nike almost dropped Kaepernick"
333,nbcnews,https://mlb.nbcsports.com/2018/09/29/the-yankees-set-a-new-single-season-home-run-record/?cid=eref:nbcnews:text,The Yankees set a new single-season home run record
334,nbcnews,https://nhl.nbcsports.com/2018/09/28/grittys-impactful-first-week-continues-with-tonight-show-appearance/?cid=eref:nbcnews:text,Gritty’s impactful first week continues with ‘Tonight Show’ appearance
